time,1d_next_raw_596,1d_next_raw_729,1d_next_raw_848,1d_next_raw_869,1d_next_raw_895,1d_next_raw_2304,1d_next_raw_2646,1d_next_raw_600059,1d_next_raw_600132,1d_next_raw_600298,1d_next_raw_600519,1d_next_raw_600600,1d_next_raw_603288,SIZE_596,SIZE_729,SIZE_848,SIZE_869,SIZE_895,SIZE_2304,SIZE_2646,SIZE_600059,SIZE_600132,SIZE_600298,SIZE_600519,SIZE_600600,SIZE_603288,SIZENL_596,SIZENL_729,SIZENL_848,SIZENL_869,SIZENL_895,SIZENL_2304,SIZENL_2646,SIZENL_600059,SIZENL_600132,SIZENL_600298,SIZENL_600519,SIZENL_600600,SIZENL_603288,LIQUIDITY_596,LIQUIDITY_729,LIQUIDITY_848,LIQUIDITY_869,LIQUIDITY_895,LIQUIDITY_2304,LIQUIDITY_2646,LIQUIDITY_600059,LIQUIDITY_600132,LIQUIDITY_600298,LIQUIDITY_600519,LIQUIDITY_600600,LIQUIDITY_603288,BETA_596,BETA_729,BETA_848,BETA_869,BETA_895,BETA_2304,BETA_2646,BETA_600059,BETA_600132,BETA_600298,BETA_600519,BETA_600600,BETA_603288,RESVOL_596,RESVOL_729,RESVOL_848,RESVOL_869,RESVOL_895,RESVOL_2304,RESVOL_2646,RESVOL_600059,RESVOL_600132,RESVOL_600298,RESVOL_600519,RESVOL_600600,RESVOL_603288,MOMENTUM_596,MOMENTUM_729,MOMENTUM_848,MOMENTUM_869,MOMENTUM_895,MOMENTUM_2304,MOMENTUM_2646,MOMENTUM_600059,MOMENTUM_600132,MOMENTUM_600298,MOMENTUM_600519,MOMENTUM_600600,MOMENTUM_603288,LEVERAGE_596,LEVERAGE_729,LEVERAGE_848,LEVERAGE_869,LEVERAGE_895,LEVERAGE_2304,LEVERAGE_2646,LEVERAGE_600059,LEVERAGE_600132,LEVERAGE_600298,LEVERAGE_600519,LEVERAGE_600600,LEVERAGE_603288,VALUE_596,VALUE_729,VALUE_848,VALUE_869,VALUE_895,VALUE_2304,VALUE_2646,VALUE_600059,VALUE_600132,VALUE_600298,VALUE_600519,VALUE_600600,VALUE_603288,EARNYLD_596,EARNYLD_729,EARNYLD_848,EARNYLD_869,EARNYLD_895,EARNYLD_2304,EARNYLD_2646,EARNYLD_600059,EARNYLD_600132,EARNYLD_600298,EARNYLD_600519,EARNYLD_600600,EARNYLD_603288,GROWTH_596,GROWTH_729,GROWTH_848,GROWTH_869,GROWTH_895,GROWTH_2304,GROWTH_2646,GROWTH_600059,GROWTH_600132,GROWTH_600298,GROWTH_600519,GROWTH_600600,GROWTH_603288,LTREV_596,LTREV_729,LTREV_848,LTREV_869,LTREV_895,LTREV_2304,LTREV_2646,LTREV_600059,LTREV_600132,LTREV_600298,LTREV_600519,LTREV_600600,LTREV_603288,STREV_596,STREV_729,STREV_848,STREV_869,STREV_895,STREV_2304,STREV_2646,STREV_600059,STREV_600132,STREV_600298,STREV_600519,STREV_600600,STREV_603288,price_596,price_729,price_848,price_869,price_895,price_2304,price_2646,price_600059,price_600132,price_600298,price_600519,price_600600,price_603288
2016-09-28 10:00:00,0.0034550838,0.008997429,0.0,-0.004617056,0.0069384216,-0.0019717882,0.004317323,0.001,-0.011844331,-0.0006116208,-0.0073112966,0.007216818,0.004961958,-0.8692786,-0.42574063,-1.3710529,-0.7757637,1.1763817,1.525954,-1.6708087,-1.7114817,-1.6322623,-1.0610002,1.9605478,-0.4261698,1.2709221,0.88310504,0.50647044,0.9676154,0.8220041,-0.95901006,-0.8592345,0.764283,0.71891624,0.8031417,0.9684017,-0.3059738,0.5069233,-0.9579018,0.3607606,-0.9916135,0.8271956,-0.5532782,-1.163325,-1.6300575,0.5043749,0.77031887,0.49175045,0.9119476,-1.5915952,-0.5399772,-2.0479956,-0.5338823,-0.6317023,-0.11831262,-0.6551295,-1.0607693,-1.185283,0.16317064,0.029676352,-0.08588985,-0.5562404,-1.5548377,-0.9652166,-1.0911629,0.33269325,-0.90110475,-0.2370326,-0.62869453,-0.60398173,-0.6665785,-0.20039855,-0.5127446,-0.45879677,0.09278123,-0.539037,-1.0253887,-0.77612823,0.22309594,-0.29385388,-0.20900908,-0.12810752,0.1808778,0.07869711,-0.2610455,-0.11993527,-0.10644331,0.43664005,0.5097551,-0.39105037,-0.06937685,-0.72561175,-0.94459015,-1.082838,-0.8443977,-0.9891706,-0.9086195,-1.0472747,-1.2154586,-0.058203664,-0.423191,-0.8894816,-0.33313903,-1.0770198,-0.63461846,0.56711036,-1.3881472,-0.013209423,-1.2465886,-1.1238111,-0.9148669,-0.120660804,-1.5202603,-1.0573894,-1.3431654,1.0372645,-1.6685467,0.07607581,-0.25939623,0.048267074,0.18001965,0.26634598,0.16418132,-0.27868927,-0.3399194,-0.5641669,-0.09949703,0.10571542,0.34807673,-0.13406478,-0.02193021,-0.41244623,-0.3377608,-0.34782916,-1.1392928,-0.34939206,0.053086475,-0.28201145,-0.68937,0.33638307,0.107528485,0.021586755,-0.6244775,0.23225564,0.49980047,0.39672524,0.7105192,0.9443602,0.28269708,0.5450696,0.7151275,1.0346731,0.041585978,0.21327364,0.8581119,-0.16822883,0.5806257,-0.40245095,0.46737865,0.6464907,-0.22357287,0.46781224,0.72467184,0.33541536,-1.4076931,0.81605226,0.46517265,-0.77379686,0.30815423,86.4462799399376,16.974019927237514,63.870999147007,55.31432184318256,87.92101402443315,252.61180863380048,19.59329986599759,16.28147486441364,19.027708254993787,43.04660113193511,446.91195270687246,34.213803431633536,113.11493516511513
2016-09-29 10:00:00,0.043039843,-0.008917198,0.010166358,0.002728513,0.014211887,0.022796353,0.009134874,0.005994006,0.02283105,0.0036719707,0.026175657,-0.00031152647,-0.0019749836,-0.86796004,-0.4187968,-1.3640298,-0.7833021,1.1812916,1.5301236,-1.6702107,-1.7112228,-1.6406009,-1.0445389,1.96348,-0.39771092,1.2830911,0.87595284,0.49442878,0.9629499,0.82122755,-0.95773274,-0.8550269,0.7587948,0.7132713,0.7888366,0.9566457,-0.30115053,0.47202504,-0.95478314,0.3646728,-0.98742414,0.8141603,-0.5570027,-1.1679107,-1.6244755,0.50478184,0.7634229,0.50403214,0.9099049,-1.5913519,-0.5407532,-2.0437553,-0.4895306,-0.5772007,-0.11885731,-0.5984484,-0.9575932,-1.0691148,0.13178037,0.0110365795,-0.09270788,-0.50714475,-1.3951201,-0.873554,-0.9854997,0.29113907,-0.89535964,-0.23462875,-0.634208,-0.5657012,-0.6319931,-0.2354238,-0.542911,-0.45145983,0.12566943,-0.49699274,-1.0318978,-0.80848354,0.21648256,-0.29080832,-0.21327282,-0.14519095,0.17375083,0.0645151,-0.2564666,-0.11878609,-0.0848666,0.43029898,0.50588703,-0.38406685,-0.07524122,-0.72557235,-0.94459665,-1.0828648,-0.84404486,-0.9891768,-0.90861213,-1.0472803,-1.215479,-0.05771538,-0.42357472,-0.88948274,-0.3357614,-1.0770365,-0.6316022,0.56292415,-1.39074,0.0061691427,-1.2460668,-1.1221782,-0.9128453,-0.116107516,-1.5157312,-1.0679924,-1.3378608,0.9806595,-1.6712382,0.0777344,-0.25988123,0.046778467,0.18718809,0.26748425,0.16601759,-0.27785912,-0.33917505,-0.5645554,-0.10395591,0.11101429,0.33142993,-0.13571917,-0.022047501,-0.41242954,-0.33769915,-0.34784904,-1.1389822,-0.34938064,0.052939594,-0.28203103,-0.6892098,0.3361497,0.10739468,0.021462254,-0.62434185,0.23606974,0.4946177,0.39590412,0.7163328,0.93769926,0.29375416,0.54230607,0.70788777,1.0305814,0.041782007,0.22634132,0.86428714,-0.17121656,0.6831304,-0.43873996,0.5143246,0.5776319,-0.24260287,0.39463043,0.83824474,0.34940243,-1.5115566,0.85632503,0.46142972,-0.7164857,0.2814075,86.74495909076659,17.126742471569983,63.870999147007,55.05893252451496,88.53104707924274,252.11371163512922,19.677890475240968,16.297756339278052,18.802337768048005,43.02027293552414,443.6444469255742,34.46071823518784,113.67620675872304
2016-09-30 10:00:00,0.018627683,-0.001285347,0.0027447392,0.0040816325,0.009341826,0.005349183,0.004259851,0.0039721946,-0.031808037,0.013414634,0.013916501,-0.008102212,0.004287599,-0.8603312,-0.42592832,-1.3635535,-0.7842964,1.2013133,1.5373294,-1.6668649,-1.7093282,-1.6483853,-1.0571363,1.9629585,-0.41652617,1.2819492,0.87646127,0.5053233,0.9684766,0.8267488,-0.9619555,-0.85258794,0.7666888,0.7196295,0.78563917,0.96592456,-0.30210847,0.49537003,-0.9580875,0.34855753,-0.97620106,0.783559,-0.5821,-1.1770039,-1.6249202,0.50263625,0.7451755,0.50587046,0.9197634,-1.5892527,-0.52834636,-2.0512037,-0.47714645,-0.5637462,-0.116861105,-0.5840072,-0.9335276,-1.0422417,0.12699632,0.009455849,-0.09074912,-0.49312365,-1.3585438,-0.8516864,-0.95930076,0.29926378,-0.8684558,-0.17371807,-0.5810444,-0.57470995,-0.63698536,-0.17043623,-0.57937264,-0.46975407,0.10051288,-0.5291425,-1.016346,-0.7807678,0.207731,-0.28363815,-0.21497647,-0.16227877,0.16258036,0.04823979,-0.2506198,-0.120572254,-0.065207586,0.42166355,0.49793702,-0.37393448,-0.07726232,-0.7247878,-0.9435363,-1.0818925,-0.84354913,-0.98814744,-0.9076267,-1.0462793,-1.2144514,-0.057145458,-0.42276734,-0.88843864,-0.3347021,-1.075983,-0.6415757,0.5721151,-1.3892752,0.0037612978,-1.2560706,-1.1244135,-0.9169362,-0.12433042,-1.5099937,-1.0574253,-1.3392178,1.0185927,-1.6665794,0.07525708,-0.25698063,0.047524735,0.18924421,0.2576965,0.16506395,-0.27772886,-0.33863175,-0.56384206,-0.09833695,0.10944433,0.34647262,-0.1332272,-0.021792328,-0.41233572,-0.3376288,-0.34771743,-1.139223,-0.34927338,0.05322873,-0.28188986,-0.68903786,0.33654767,0.10768187,0.021729467,-0.62437123,0.24827313,0.5041843,0.40109918,0.7218091,0.93580574,0.30747274,0.5514235,0.70489913,1.0364895,0.038766693,0.23628289,0.873008,-0.159231,0.76616836,-0.5154939,0.5143512,0.5692158,-0.23065925,0.34921977,0.8985398,0.36686918,-1.4311017,0.76115334,0.53050315,-0.8004839,0.23798425,90.47844847612915,16.974019927237514,64.5203346281688,55.2091615354959,89.78924025478754,257.8609846967203,19.85764551988315,16.395445188464535,19.23161488603997,43.17824211398995,455.2571317915029,34.44998280894635,113.45169812127988
2016-10-10 10:00:00,-0.0037037036,0.0038610038,0.00729927,0.013279133,-0.00042069837,0.012710612,0.01749735,0.017804155,0.039769452,0.015042118,0.014589565,0.00973924,0.00821018,-0.7983865,-0.41856718,-1.3547547,-0.78165257,1.2150338,1.5536591,-1.6597419,-1.7054268,-1.6400054,-1.0557956,1.9600316,-0.41293806,1.2844301,0.83203584,0.494464,0.9649258,0.82044125,-0.9591354,-0.8367661,0.76738274,0.71738034,0.78723997,0.96017945,-0.30346188,0.4885064,-0.9544995,0.35394245,-0.9706778,0.76581,-0.618404,-1.1771241,-1.6234448,0.49573794,0.7361125,0.49820334,0.9172609,-1.5870665,-0.52138156,-2.0535064,-0.49676815,-0.59105223,-0.11667196,-0.61281496,-0.9834281,-1.0983794,0.1417741,0.017241675,-0.08948319,-0.51644033,-1.4338844,-0.89695,-1.0104264,0.28676385,-0.8319907,-0.263221,-0.5713379,-0.5799789,-0.6435584,-0.18080693,-0.5878237,-0.44561648,0.031123893,-0.5250652,-1.0042284,-0.78509194,0.18717918,-0.27408284,-0.21590175,-0.17494747,0.13875571,0.024306403,-0.2473737,-0.12939624,-0.057989497,0.3884944,0.46330982,-0.35595185,-0.08889524,-0.7242505,-0.9429541,-1.081105,-0.84180117,-0.98755294,-0.90687066,-1.0456556,-1.2140135,-0.054378644,-0.42026332,-0.88782555,-0.3309577,-1.0754378,-0.6997647,0.57401454,-1.3875942,0.012838304,-1.2554264,-1.1258266,-0.91552234,-0.119663976,-1.5079695,-1.0503179,-1.3498836,1.0293161,-1.6606102,0.050567992,-0.25593778,0.048354622,0.19437386,0.25833258,0.16430627,-0.2772666,-0.33776775,-0.56372166,-0.09482284,0.09957655,0.35261792,-0.12924369,-0.021781936,-0.4115593,-0.33682382,-0.3471035,-1.1369104,-0.3485801,0.053082418,-0.28134832,-0.68900704,0.33587223,0.10750754,0.021673646,-0.6230643,0.2616153,0.49758402,0.3925838,0.7009141,0.91296744,0.32582647,0.526408,0.6671933,0.9966078,0.040362448,0.25763136,0.854474,-0.13426961,0.6815244,-0.4907072,0.45191696,0.66431147,-0.2745025,0.30143625,0.83579,0.3377806,-1.2397329,0.7374767,0.5133306,-0.7063211,0.23788904,92.1638522558071,16.952202420904303,64.69742612303112,55.434505051967314,90.62803570515074,259.2403302315022,19.942236129126528,16.460571087922187,18.619894992901422,43.757462435031286,461.59271811862124,34.17086172666757,113.93813350240673
2016-10-11 10:00:00,0.004879182,-0.0025641026,-0.0018115942,-0.0026745119,-0.010521886,-0.008026853,-0.0005211047,-0.0077745384,-0.0016629712,-0.002371073,0.0019981002,0.009023025,0.0052117263,-0.8014182,-0.43491215,-1.3539858,-0.77790576,1.2083957,1.564838,-1.6535639,-1.7034024,-1.6432513,-1.0265856,1.9479136,-0.4151034,1.2826587,0.8336513,0.5129032,0.9590884,0.8174969,-0.95035726,-0.8139748,0.76236737,0.70730543,0.7729164,0.9486293,-0.30327848,0.49212703,-0.945082,0.36942142,-0.96648866,0.75207865,-0.6223089,-1.1642063,-1.6010377,0.49179226,0.71150184,0.4869254,0.91599345,-1.5768691,-0.51348656,-2.0575316,-0.52593267,-0.6326938,-0.11728193,-0.65538317,-1.0557402,-1.1798677,0.1623232,0.027422283,-0.089411184,-0.5497539,-1.5429649,-0.96263725,-1.0859498,0.26759556,-0.8656474,-0.33548164,-0.63183296,-0.5402395,-0.6443199,-0.26159322,-0.5679108,-0.5202925,0.029250402,-0.50957143,-1.0160651,-0.839411,0.15644102,-0.25496674,-0.21770371,-0.17780758,0.105077095,0.0044164294,-0.2421573,-0.13958934,-0.06353005,0.34288606,0.4121207,-0.33279216,-0.09296639,-0.7148222,-0.933153,-1.0714883,-0.83292454,-0.97776866,-0.89726216,-1.0359184,-1.2041155,-0.04625362,-0.41278008,-0.8780532,-0.32300544,-1.0656163,-0.68647987,0.60870117,-1.3730388,0.01154102,-1.2362075,-1.1198997,-0.9099154,-0.117805414,-1.490679,-1.0609648,-1.337993,1.0322231,-1.6424316,0.0598996,-0.2426014,0.055779178,0.19941391,0.27037174,0.16619898,-0.26941752,-0.3286085,-0.5527491,-0.09674613,0.10468939,0.3609543,-0.11952507,-0.02021724,-0.41089454,-0.33633268,-0.34621927,-1.1381388,-0.3478501,0.054838855,-0.28042442,-0.68757135,0.33822903,0.10923387,0.023300808,-0.62311447,0.28126618,0.5087357,0.40061748,0.7036846,0.90807897,0.3378118,0.53790486,0.66786474,1.0050036,0.03969798,0.26506513,0.85954356,-0.1183194,0.3431666,-0.472064,0.3829644,0.70929646,-0.38555923,0.23543777,0.7757751,0.3160162,-1.1536747,0.7246689,0.38515466,-0.7127557,0.2352552,91.82250465485967,17.01765493990393,65.16967010933061,56.170627205773926,90.58990863922514,262.53543345348106,20.291172392255465,16.75363763548163,19.360398021437558,44.41566734530552,468.32715491669626,34.50365994015381,114.87358615841993
2016-10-12 10:00:00,0.0013872832,0.016709512,0.0,0.0016090105,0.01403658,0.0048550833,0.0052137645,0.012732615,0.0055524707,0.0071301246,-0.0009807127,0.0030835646,0.0019442644,-0.79968905,-0.44073072,-1.3626297,-0.7796479,1.2015929,1.5614601,-1.6569742,-1.7076327,-1.6221797,-1.0352018,1.9434189,-0.4152153,1.2933482,0.8344761,0.5206403,0.9566881,0.8207118,-0.9501851,-0.8142238,0.75665456,0.6996013,0.7917807,0.95313156,-0.3047035,0.4938843,-0.94284785,0.36544484,-0.96765643,0.7450337,-0.63311964,-1.1710017,-1.5953779,0.4768394,0.6869211,0.4732756,0.9006474,-1.5836312,-0.53033435,-2.0688508,-0.5516389,-0.67539936,-0.11488217,-0.69740295,-1.1302574,-1.2637584,0.18885535,0.041997217,-0.08332608,-0.5831925,-1.6533517,-1.0318959,-1.163896,0.3221089,-0.8208408,-0.34257928,-0.6543365,-0.53825283,-0.5815442,-0.28908572,-0.61335385,-0.48525935,0.041948922,-0.4647911,-1.0050128,-0.8338593,0.15373468,-0.24746488,-0.21870114,-0.18454906,0.1041444,-0.005727141,-0.24411252,-0.14798968,-0.054586887,0.34094524,0.41137594,-0.32122323,-0.09762226,-0.7142521,-0.9324729,-1.0705897,-0.8319502,-0.97703487,-0.8965598,-1.0351129,-1.2031744,-0.04671986,-0.4119031,-0.87743396,-0.32174826,-1.0648165,-0.6851371,0.6270832,-1.3666518,0.018821033,-1.2281629,-1.1131133,-0.9048432,-0.10863615,-1.4987571,-1.0518284,-1.3476746,1.0396947,-1.6437573,0.06447411,-0.23649375,0.065094456,0.20625716,0.28244472,0.17526099,-0.2645937,-0.3239504,-0.54869866,-0.08868065,0.0999601,0.36795995,-0.117538996,-0.018244058,-0.40769887,-0.33317277,-0.3432663,-1.1325427,-0.34480596,0.056566395,-0.2776133,-0.68558854,0.33909976,0.1108801,0.025159428,-0.61912537,0.29819107,0.5176256,0.4072891,0.70360315,0.8913099,0.34556228,0.5447685,0.6643463,1.0091261,0.035745483,0.27047554,0.86044055,-0.10372674,0.046265405,-0.30398658,0.36215898,0.7056053,-0.4090869,0.14723602,0.6972539,0.30472356,-1.0359147,0.6528119,0.21983977,-0.5262871,0.3184224,92.27052338110317,16.974019927237514,65.05160911275573,56.02039819479299,89.63673199108514,260.42809999756435,20.280598566100043,16.623385836566328,19.32820223758816,44.31035455966164,469.2629194831713,34.81498730115706,115.47227585826838
2016-10-13 10:00:00,-0.0025398291,0.013906447,-0.007259528,0.0032128515,0.0029362417,-0.00014641289,-0.011929461,0.0,-0.0292656,0.007079646,-0.00032722513,-0.00030740854,-0.004851229,-0.7990804,-0.4435017,-1.3575202,-0.77208227,1.2008134,1.5654533,-1.6473345,-1.6968086,-1.6456448,-1.030486,1.9601995,-0.41164923,1.2986778,0.8283455,0.5160651,0.95435745,0.8095425,-0.96574086,-0.8271148,0.76296985,0.70862675,0.76470745,0.94679147,-0.28799224,0.48248562,-0.9576772,0.34406388,-0.9816517,0.7309031,-0.65304375,-1.1817223,-1.6078976,0.4420487,0.6581553,0.45661068,0.88694775,-1.5753573,-0.5420659,-2.0406075,-0.55973965,-0.69428587,-0.110622585,-0.71457964,-1.1653873,-1.3017313,0.20525031,0.052525263,-0.07843421,-0.59568405,-1.7035686,-1.0619891,-1.198997,0.4120861,-0.8270955,-0.3410051,-0.6601158,-0.58819795,-0.5610349,-0.22951986,-0.5589498,-0.43568516,0.0063721924,-0.4498539,-1.0519956,-0.81871164,0.14425388,-0.2363048,-0.21530631,-0.19146526,0.10419581,-0.023657642,-0.24168472,-0.15117209,-0.039161593,0.32460797,0.39334226,-0.3007641,-0.10901381,-0.7128188,-0.9312904,-1.069523,-0.8307217,-0.975885,-0.89531803,-1.0340393,-1.202252,-0.043685522,-0.4101971,-0.8762074,-0.3197276,-1.0637531,-0.6770894,0.64641476,-1.3630513,0.01700857,-1.2168773,-1.1039305,-0.90724397,-0.11841837,-1.4822911,-1.0481397,-1.3347694,1.0460546,-1.637242,0.068691306,-0.23267649,0.06646064,0.20710027,0.29174605,0.18142487,-0.26436582,-0.32371876,-0.5474709,-0.08691675,0.10969635,0.3720811,-0.113990635,-0.017176151,-0.40681097,-0.33239812,-0.34231848,-1.132083,-0.3439232,0.057676937,-0.276683,-0.6848174,0.3403185,0.11194929,0.026231237,-0.6184319,0.31844455,0.52950454,0.41668922,0.70502657,0.89421517,0.35646626,0.55480903,0.6637352,1.0139725,0.039458796,0.27833894,0.86155933,-0.079262584,-0.19735329,-0.13739468,0.39621314,0.7139743,-0.28866047,0.12515453,0.66671026,0.3358668,-1.051703,0.5711069,-0.0036947015,-0.4272154,0.3491127,92.39852873145847,17.257647509569246,65.05160911275573,56.11053560138156,90.89492516662993,261.69250007111435,20.386336827654265,16.835045009803704,19.43552151708615,44.62629291659327,468.80270740129833,34.922341563571976,115.69678449571154
2016-10-14 10:00:00,0.009722223,-0.0024937657,-0.004570384,0.0066720042,0.011710581,0.0019036462,0.0036745407,-0.003868472,-0.0017064846,0.015817223,-0.007725041,-0.0086100865,-0.008124797,-0.80546284,-0.39985746,-1.3741522,-0.78376234,1.2200084,1.5608779,-1.6582137,-1.706761,-1.6818463,-1.0264136,1.9750283,-0.40482283,1.2912704,0.830606,0.46528187,0.9494375,0.8156216,-0.98044825,-0.8466601,0.75291395,0.69826466,0.72712886,0.9445755,-0.27478606,0.47063574,-0.9740129,0.34415108,-0.9864635,0.72430336,-0.67045575,-1.1764787,-1.6112494,0.4282198,0.6390354,0.4324907,0.88324314,-1.5781938,-0.55680746,-2.0456533,-0.56177443,-0.69468355,-0.111939654,-0.7162707,-1.1680857,-1.3047218,0.20601004,0.05279142,-0.08167236,-0.5953634,-1.7074212,-1.0635527,-1.2018387,0.34100318,-0.80564666,-0.38779688,-0.6875073,-0.6195034,-0.57897013,-0.26848638,-0.57954174,-0.4094953,0.039734352,-0.4331438,-1.0679377,-0.8216031,0.13448459,-0.22794795,-0.21401983,-0.19876829,0.098172076,-0.0402219,-0.2412512,-0.1558386,-0.031218763,0.30325532,0.3699585,-0.28241348,-0.11890081,-0.71448463,-0.9330578,-1.0712761,-0.832267,-0.97765833,-0.89704704,-1.0357991,-1.2040703,-0.044054903,-0.41212472,-0.87791383,-0.32263255,-1.0655316,-0.6762404,0.5493511,-1.3591311,0.028869523,-1.2340561,-1.1051729,-0.9034903,-0.11080168,-1.4707527,-1.0568894,-1.3318874,1.0217636,-1.6391275,0.06789536,-0.24569944,0.07049513,0.20952022,0.27538592,0.18030114,-0.26458833,-0.32434994,-0.54836017,-0.091531344,0.11296527,0.36246663,-0.11428938,-0.017895183,-0.40752736,-0.3328182,-0.34309584,-1.1326073,-0.34457123,0.056941196,-0.27736467,-0.6847309,0.33962587,0.111346714,0.025544371,-0.6189525,0.33299497,0.5440315,0.4311869,0.7113238,0.89869744,0.3690868,0.5686407,0.6692749,1.023095,0.045654543,0.28144002,0.86625963,-0.054899324,-0.117309734,0.06269956,0.4294988,0.6773075,-0.09760304,0.16797426,0.6071011,0.31067044,-0.9093663,0.45184642,-0.019076336,-0.33599284,0.35574457,92.1638522558071,17.497640079234557,64.57936512645624,56.29081041455868,91.16181462810914,261.65418491737046,20.143138826079554,16.835045009803704,18.866729335746797,44.94223127352491,468.64930337400733,34.91160613733049,115.13551290210363
2016-10-17 10:00:00,0.030949106,-0.00875,-0.007346189,-0.0058324495,-0.014055395,0.004676995,0.0031380753,-0.009708738,-0.025071224,0.008073818,0.0094345845,-0.015508685,-0.001310616,-0.8176942,-0.41520646,-1.3870164,-0.78395325,1.2132727,1.5531313,-1.675927,-1.7186419,-1.6739341,-1.0403491,2.0039737,-0.4180929,1.2643251,0.8303926,0.47102898,0.9427204,0.80712205,-1.0007032,-0.87816465,0.7368567,0.6879163,0.7390167,0.9427501,-0.25103876,0.47412643,-0.9985315,0.34069788,-0.9108424,0.7197518,-0.6832504,-1.1596603,-1.6130586,0.41149005,0.61864734,0.43143123,0.8925727,-1.5787362,-0.58314747,-2.0345182,-0.5572821,-0.6890435,-0.10951242,-0.71152425,-1.1615411,-1.2976812,0.2066774,0.054299552,-0.07907023,-0.59070385,-1.6981461,-1.0566996,-1.1950674,0.32596347,-0.8078582,-0.41582352,-0.6508194,-0.6314571,-0.57851255,-0.25166464,-0.58004314,-0.36468652,0.0004272958,-0.45033032,-1.0533962,-0.8609347,0.12830208,-0.22388126,-0.22084473,-0.20841494,0.08944509,-0.05064729,-0.248782,-0.16602531,-0.03484973,0.28835785,0.35570604,-0.273443,-0.1259448,-0.7167262,-0.9353808,-1.0734705,-0.8345363,-0.97996473,-0.8993462,-1.0380408,-1.2062987,-0.046754785,-0.41400826,-0.8802954,-0.3236064,-1.0678014,-0.67715263,0.55819166,-1.3616568,0.010634719,-1.2406623,-1.1113359,-0.89986384,-0.11006441,-1.4832488,-1.0575572,-1.3418578,1.028154,-1.6382297,0.07181791,-0.24324237,0.074832164,0.20733754,0.2767731,0.18199886,-0.26166993,-0.32314804,-0.54880905,-0.08808136,0.11082163,0.36905935,-0.1068411,-0.016953632,-0.4070368,-0.33217993,-0.3425432,-1.1329174,-0.34399363,0.05796603,-0.2767161,-0.68387985,0.3409872,0.11246209,0.026542908,-0.6186666,0.33535057,0.5536333,0.43877518,0.7142026,0.89906174,0.38160852,0.57971054,0.6709808,1.0270287,0.03939536,0.28308925,0.8702735,-0.044224005,-0.07546285,-0.098991625,0.47749928,0.6443297,-0.09477705,0.22438249,0.5616567,0.28527796,-0.64219487,0.40382683,0.010817537,-0.3333483,0.32455802,93.05988970829411,17.454005066568136,64.28421263501906,56.66638294201103,92.22937247402594,262.15228191604166,20.21715560916751,16.76991911034605,18.8345335518974,45.653092576621084,465.0289683299397,34.611014202568725,114.20006024609043
2016-10-18 10:00:00,0.013119858,0.002522068,0.017576318,0.0088,0.002096436,-0.0032004656,0.0093847755,0.012745098,0.07013442,-0.0040045767,0.005522876,0.008191557,0.01476378,-0.8094346,-0.42925307,-1.3983923,-0.78600746,1.2007127,1.5525463,-1.6686085,-1.7200835,-1.7074592,-1.0090357,2.0182817,-0.4454022,1.2610203,0.8207057,0.4815023,0.93673396,0.8044069,-1.0066229,-0.88704157,0.74515724,0.6870997,0.70201826,0.92803454,-0.23451836,0.49860394,-1.0053238,0.31457284,-0.90470356,0.70811564,-0.70594126,-1.1705935,-1.6395589,0.38575003,0.58321255,0.42425746,0.8820667,-1.5937862,-0.6194238,-2.0181775,-0.5525015,-0.6844438,-0.10708233,-0.70622504,-1.1531322,-1.2878741,0.20560288,0.05459583,-0.07444725,-0.5866215,-1.6842499,-1.0477098,-1.1851765,0.4083425,-0.7870717,-0.43287385,-0.69201773,-0.6150452,-0.523027,-0.2649917,-0.6249033,-0.38231635,0.047364525,-0.41415453,-1.0027564,-0.8312434,0.12956558,-0.2217182,-0.22410779,-0.21829413,0.090851404,-0.059533905,-0.2570669,-0.17245522,-0.025392953,0.28280848,0.3497685,-0.26718387,-0.1351126,-0.71745616,-0.9365132,-1.0743693,-0.8348504,-0.9810904,-0.90030855,-1.0391853,-1.2076674,-0.04422266,-0.4144644,-0.88145185,-0.3203507,-1.0690098,-0.69052804,0.57617825,-1.3568158,0.007123171,-1.2388593,-1.118858,-0.90815365,-0.11041724,-1.4685198,-1.0847006,-1.3394368,1.0815481,-1.6405104,0.065506704,-0.24295636,0.07858728,0.20629922,0.27844453,0.17629702,-0.26510736,-0.32480562,-0.5528757,-0.10176492,0.112311766,0.38511553,-0.11015021,-0.018038252,-0.40968052,-0.33608377,-0.34461102,-1.139446,-0.34674662,0.057265952,-0.2790259,-0.68513125,0.3411816,0.11127819,0.025461571,-0.6231772,0.3399955,0.56820714,0.44765133,0.72062343,0.9294127,0.38926092,0.5948305,0.67702615,1.0432315,0.031099813,0.2748022,0.8772091,-0.046822544,-0.024619866,-0.25325835,0.512669,0.5811331,-0.15660904,0.23862262,0.56376874,0.26438326,-0.40709335,0.35419312,0.08414092,-0.33244354,0.4213416,95.94001009128809,17.301282522235663,63.81196864871956,56.33587911785296,90.93305223255554,263.3783668358477,20.280598566100043,16.60710436170191,18.36232872210624,46.02168732637466,469.4163235104623,34.07424289049414,114.05038782112833
